"Time [ns]","Moving1.Position [deg]","Torque1.Torque [deg]"
33399999.9999999,60.1199999999999,-325.360727145214
33599999.9999999,60.48,-323.269736751765
33799999.9999999,60.84,-320.307040812758
33999999.9999999,61.2,-317.868860699704
34199999.9999999,61.56,-313.719601631241
34399999.9999999,61.9199999999995,-307.931862654661
34599999.9999999,62.2799999999995,-299.675511081549
34799999.9999999,62.6399999999995,-289.884362849019
34999999.9999999,62.9999999999996,-277.635480063893
35199999.9999999,63.3599999999996,-270.182260510193
35399999.9999999,63.7199999999996,-258.651078683008
35599999.9999999,64.0799999999996,-245.984730114282
35799999.9999999,64.4399999999997,-231.618664036683
35999999.9999999,64.7999999999997,-215.940007945406
36199999.9999999,65.1599999999997,-200.517270980453
36399999.9999999,65.5199999999997,-185.789812116941
36599999.9999999,65.8799999999998,-170.279991742972
36799999.9999999,66.2399999999998,-154.985925873557
36999999.9999999,66.5999999999998,-140.317963602731
37199999.9999999,66.9599999999998,-125.297642438124
37399999.9999999,67.3199999999999,-114.076637093177
37599999.9999999,67.6799999999999,-100.493510009824
37799999.9999999,68.0399999999999,-86.0590000999932
37999999.9999999,68.3999999999999,-70.526661299297
38199999.9999999,68.7599999999999,-56.0511789787436
38399999.9999999,69.12,-42.4347321178323
38599999.9999999,69.48,-31.3430787473109
38799999.9999999,69.84,-17.1276936117001
38999999.9999999,70.2,-2.84470363300187
39199999.9999999,70.5600000000001,9.93355617108222
39399999.9999999,70.9200000000001,21.0936498988726
39599999.9999999,71.2800000000001,25.223826950149
39799999.9999999,71.6399999999996,26.9342029910962
39999999.9999999,71.9999999999996,26.5682451638672
40199999.9999999,72.3599999999996,23.2120473443946
40399999.9999999,72.7199999999996,16.0183917013876
40599999.9999999,73.0799999999997,10.2298607276804
40799999.9999999,73.4399999999997,3.20249166178343
40999999.9999999,73.7999999999997,1.30039859281284
41199999.9999999,74.1599999999997,1.123562644033
41399999.9999999,74.5199999999998,4.31063717352225
41599999.9999999,74.8799999999998,9.5749976218702
41799999.9999999,75.2399999999998,13.5315163720708
41999999.9999999,75.5999999999998,17.3048326743127
42199999.9999999,75.9599999999998,23.1647462204947
42399999.9999999,76.3199999999999,30.1029446442656
42599999.9999999,76.6799999999999,37.0362005541588
42799999.9999999,77.0399999999999,40.5493596188289
42999999.9999999,77.3999999999999,36.4614846131653
43199999.9999998,77.76,30.5871550323079
43399999.9999998,78.12,24.0144734289754
43599999.9999998,78.48,16.1377377152748
43799999.9999998,78.84,7.49438717187587
43999999.9999998,79.2000000000001,-2.28118376090291
44199999.9999998,79.5600000000001,-8.83540947671659
44399999.9999998,79.9200000000001,-9.46445709845561
44599999.9999998,80.2800000000001,-5.74899760024585
44799999.9999998,80.6400000000001,0.537745795708417
44999999.9999998,81.0000000000002,6.41315996871631
45199999.9999998,81.3600000000002,7.85774763695486
45399999.9999998,81.7199999999996,12.6262777866299
45599999.9999998,82.0799999999997,20.5386144889701
45799999.9999998,82.4399999999997,28.8898075109903
45999999.9999998,82.7999999999997,35.045381484443
46199999.9999998,83.1599999999998,35.0600497727912
46399999.9999998,83.5199999999998,30.3407181665702
46599999.9999998,83.8799999999998,27.762190296007
46799999.9999998,84.2399999999998,24.46328584474
46999999.9999998,84.5999999999998,19.6562087651677
47199999.9999998,84.9599999999999,17.4054559064937
47399999.9999998,85.3199999999999,14.3324353979049
47599999.9999998,85.6799999999999,17.1877429585702
47799999.9999998,86.0399999999999,23.6435695418712
47999999.9999998,86.3999999999999,33.8726083153574
48199999.9999998,86.76,45.7898205514732
48399999.9999998,87.12,58.4130481672555
48599999.9999998,87.48,69.1153583635962
48799999.9999998,87.8400000000001,82.6975215087664
48999999.9999998,88.2000000000001,96.8361740669014
49199999.9999998,88.5600000000001,110.421558927308
49399999.9999998,88.9200000000001,124.883134221121
49599999.9999998,89.2800000000001,135.608013713316
49799999.9999998,89.6400000000002,147.854297221681
49999999.9999998,90.0000000000002,160.977900045415
50199999.9999998,90.3600000000002,175.332264881723
50399999.9999998,90.7200000000002,189.258774044279
50599999.9999998,91.0800000000003,204.216322096513
50799999.9999998,91.4400000000003,216.357327846015
50999999.9999998,91.7999999999997,232.201577141916
51199999.9999998,92.1599999999998,247.88245630499
51399999.9999998,92.5199999999998,262.166260963965
51599999.9999998,92.8799999999998,275.419956925133
51799999.9999998,93.2399999999998,283.671775551094
51999999.9999998,93.5999999999999,291.241318494814
52199999.9999998,93.9599999999999,300.060577841019
52399999.9999998,94.3199999999999,308.490261592516
52599999.9999998,94.6799999999999,315.27337758815
52799999.9999998,95.0399999999999,321.010982895719
52999999.9999998,95.4,319.653693153919
53199999.9999998,95.76,320.832299816875
53399999.9999998,96.12,322.623109836849
53599999.9999998,96.48,323.354143072489
53799999.9999998,96.8400000000001,321.81167149603
53999999.9999998,97.2000000000001,316.864151235046
54199999.9999998,97.5600000000001,310.03753733082
54399999.9999998,97.9200000000001,303.863453732964
54599999.9999998,98.2800000000002,297.316458191411
54799999.9999998,98.6400000000002,290.83338486144
54999999.9999998,99.0000000000002,282.005819571512
55199999.9999998,99.3600000000002,267.284353400041
55399999.9999998,99.7200000000003,253.95269521349
55599999.9999998,100.08,241.461116648362
55799999.9999998,100.44,229.164872484411
55999999.9999998,100.8,214.974163070909
56199999.9999998,101.16,198.613582436884
56399999.9999998,101.52,181.004452530126
56599999.9999998,101.88,165.840204691385
56799999.9999998,102.24,152.432984631134
56999999.9999998,102.6,139.49112050839
57199999.9999998,102.96,128.363507085331
57399999.9999998,103.32,112.684925955305
57599999.9999998,103.68,98.4893109077623
57799999.9999998,104.04,84.5571516732203
57999999.9999998,104.4,71.0832524082624
58199999.9999998,104.76,58.1166419243882
58399999.9999998,105.12,44.3430004744846
58599999.9999998,105.48,28.9062228441942
58799999.9999998,105.84,15.939044320987
58999999.9999998,106.2,3.32468307951585
59199999.9999998,106.56,-9.88141359850473
59399999.9999998,106.92,-18.7389990158574
59599999.9999998,107.28,-28.2283882146665
59799999.9999997,107.64,-31.1229980528717
59999999.9999997,108,-28.4299877521274
60199999.9999997,108.36,-22.3936599870597
60399999.9999997,108.72,-17.8765822756721
60599999.9999997,109.08,-10.3233719139869
60799999.9999997,109.44,-6.1496640948438
60999999.9999997,109.8,-2.34899294794336
61199999.9999997,110.16,-1.99703627497897
61399999.9999997,110.52,-4.59328531500654
61599999.9999997,110.88,-8.09366173066925
61799999.9999997,111.24,-15.4552883029472
61999999.9999997,111.6,-21.8292654054136
62199999.9999997,111.96,-27.4200020010031
62399999.9999997,112.32,-32.1755198394685
62599999.9999997,112.68,-36.6984081945099
62799999.9999997,113.04,-37.5267755650197
62999999.9999998,113.4,-40.9141386354901
63199999.9999998,113.76,-36.191437826615
63399999.9999998,114.12,-26.4540468411864
63599999.9999998,114.48,-15.5527532516751
63799999.9999998,114.84,-5.23582278675063
63999999.9999998,115.2,1.59959206719519
64199999.9999998,115.56,5.16191315632707
64399999.9999998,115.92,6.61563924226174
64599999.9999998,116.28,5.65413643869507
64799999.9999998,116.64,3.80966918598466
64999999.9999998,117,0.0925455630155122
65199999.9999998,117.36,-9.84325690663665
65399999.9999998,117.72,-16.3226609473336
65599999.9999998,118.08,-22.0964904570064
65799999.9999998,118.44,-26.5691500386323
65999999.9999998,118.8,-30.6195573971053
66199999.9999998,119.16,-34.2353828352955
66399999.9999998,119.52,-35.8677822196204
66599999.9999999,119.88,-30.7906838338844
66799999.9999999,120.24,-23.9108507310334
66999999.9999999,120.6,-20.3749780580511
67199999.9999999,120.960000000001,-15.7510173273373
67399999.9999999,121.320000000001,-17.2522616791779
67599999.9999999,121.680000000001,-19.1783797761461
67799999.9999999,122.040000000001,-24.7167094176675
67999999.9999999,122.400000000001,-33.2660675377834
68199999.9999999,122.760000000001,-44.0598523679572
68399999.9999999,123.12,-56.7290503276855
68599999.9999999,123.48,-72.298917362477
68799999.9999999,123.84,-85.1468283939961
68999999.9999999,124.2,-98.0742651744028
69199999.9999999,124.56,-111.613393022277
69399999.9999999,124.92,-123.507998361277
69599999.9999999,125.28,-139.159607679284
69799999.9999999,125.64,-152.533585937919
70000000,126,-165.059193620944
70200000,126.36,-176.362553801079
70400000,126.72,-188.334942084214
70600000,127.08,-201.329884086148
70800000,127.44,-218.886382418311
71000000,127.8,-234.643084682674
71200000,128.16,-248.837264339007
71400000,128.52,-260.727943055048
71600000,128.88,-271.142467140904
71800000,129.24,-283.576775559412
72000000,129.600000000001,-295.223529073424
72200000,129.960000000001,-303.995829216203
72400000,130.320000000001,-309.61493316504
72600000,130.680000000001,-313.710546089874
72800000,131.040000000001,-317.563723256825
73000000,131.400000000001,-324.378833766026
73200000,131.760000000001,-326.665013866325
73400000,132.120000000001,-325.386298288274
73600000.0000001,132.480000000001,-323.157935190936
73800000.0000001,132.84,-320.690667312132
74000000.0000001,133.2,-318.16488756814
74200000.0000001,133.56,-314.177417284391
74400000.0000001,133.92,-308.147035084142
74600000.0000001,134.28,-299.897067402285
74800000.0000001,134.64,-290.040868539242
75000000.0000001,135,-277.520097474225
75200000.0000001,135.36,-270.034054454514
75400000.0000001,135.72,-258.762663214035
75600000.0000001,136.08,-246.068548610742
75800000.0000001,136.44,-231.202878857178
76000000.0000001,136.8,-215.412780551154
76200000.0000001,137.16,-200.063998254352
76400000.0000001,137.52,-185.987173262652
76600000.0000001,137.88,-169.950156628401
76800000.0000001,138.240000000001,-154.363808913488
77000000.0000002,138.600000000001,-139.982457240128
77200000.0000002,138.960000000001,-124.596432067682
77400000.0000002,139.320000000001,-114.026930701749
77600000.0000002,139.680000000001,-100.514156246144
77800000.0000002,140.040000000001,-86.0529690344189
78000000.0000002,140.400000000001,-70.7630736100413
78200000.0000002,140.760000000001,-56.2471825192444
78400000.0000002,141.120000000001,-42.3848750718296
78600000.0000002,141.480000000001,-31.2239322024165
78800000.0000002,141.840000000001,-17.1406902418297
79000000.0000002,142.200000000001,-2.96679482471154
79200000.0000002,142.560000000001,9.872596283774
79400000.0000002,142.92,20.9891967155772
79600000.0000002,143.28,25.1301157195353
79800000.0000002,143.64,26.9681022741226
80000000,144,26.9694364620928
