"Time [ns]","Moving1.Position [deg]","Torque1.Torque [deg]"
320000000,248.407610066081,-56.7144069049333
322000000,252.353291621238,-57.9204937573127
324000000,256.166240794169,-59.0961821455212
326000000,259.843976223889,-59.6835296062208
328000000,263.385054137118,-59.9382409836717
330000000,266.788571875889,-60.6952010490613
332000000,270.053192891748,-60.9117250733234
334000000,273.178212201649,-61.1343102135142
336000000,276.162966820477,-61.763136602299
338000000,279.006392792994,-61.8106742024064
340000000,281.708038520562,-62.1739798861199
342000000,284.267286089466,-62.2909138705807
344000000,286.683704539026,-62.5881246747134
346000000,288.956700567713,-62.8356072413756
348000000,291.085781934658,-62.8371497547499
350000000,293.070851614942,-62.8375077779705
352000000,294.911850343421,-62.9896889525686
354000000,296.608686086136,-62.6215505790977
356000000,298.162097804762,-62.0073257478282
358000000,299.574788430559,-57.75610596449
360000000,300.856515094142,-49.831101706757
362000000,302.024174328441,-41.5473187510551
364000000,303.096393556763,-33.8409746528888
366000000,304.090597079883,-27.3334212445374
368000000,305.021513690676,-22.5100893982646
370000000,305.900352985497,-18.9643155579017
372000000,306.735383550808,-16.3236340296119
374000000,307.5328016095,-14.2104603873436
376000000,308.297697237217,-11.9780496118422
378000000,309.03498442406,-10.1560703559586
380000000,309.748897319475,-8.59142082377634
382000000,310.44304593643,-7.22100636034535
384000000,311.120595178757,-5.98161488930158
386000000,311.784390702306,-4.8596856434003
388000000,312.437001657669,-3.86077357441673
390000000,313.080765725242,-2.85831813410538
392000000,313.717962920615,-1.89798510721601
394000000,314.350805582349,-0.94988384113118
396000000,314.981464323691,-0.0199697472627803
398000000,315.612073947428,0.901173239944491
400000000,316.24476073164,1.85327019413901
402000000,316.881691191688,2.79566334479162
404000000,317.525040122552,3.76759372904887
406000000,318.177046178964,4.79826342256648
408000000,318.840078510535,5.90607344405554
410000000,319.516686357557,7.1180591431259
412000000,320.209664808063,8.47982968362164
414000000,320.922153467602,10.0402299305015
416000000,321.657751050838,11.8582713596102
418000000,322.420628396407,13.9449354094249
420000000,323.215504003566,16.1332399539464
422000000,324.047520044103,18.755531983618
424000000,324.922831784973,22.1925105272194
426000000,325.849422296755,26.7219342264644
428000000,326.837903038671,32.947996163926
430000000,327.90250044323,40.7590379325252
432000000,329.06092966955,49.6669870357149
434000000,330.333061729431,58.2463360974067
436000000,331.737207177667,62.9579111007443
438000000,333.28403533788,63.464485951172
440000000,334.976241825193,63.7837154333135
442000000,336.814441908282,63.6109922853344
444000000,338.798456211719,63.5130516193007
446000000,340.928142363464,63.7048083030035
448000000,343.203552617928,63.1725239648391
450000000,345.623974836873,63.2455310824355
452000000,348.189169497819,62.8587185682147
454000000,350.89846501176,62.5747455964967
456000000,353.751235380431,62.4585903765698
458000000,356.746956595335,61.8353331896165
460000000,359.884642553703,61.8629061421862
462000000,3.16388612729471,61.3100122805898
464000000,6.58359367134158,60.6308594659544
466000000,10.1424314365767,60.4086171699621
468000000,13.8396184619639,59.9321879570163
470000000,17.6738414815452,58.6220248667112
472000000,21.6424620740343,57.431735665424
474000000,25.7425450390244,55.8187188654571
476000000,29.9701746909323,53.2098343816769
478000000,34.3188956324679,48.3581985313039
480000000,38.7765939825721,38.6595599652982
482000000,43.3159650255204,10.8221714722209
484000000,47.8792872117331,-19.2442994169859
486000000,52.4013470163963,-41.8696360923393
488000000,56.8332217921828,-49.3810096993466
490000000,61.1532202109839,-53.497942789803
492000000,65.3513129788795,-55.7754669055232
494000000,69.4219432967394,-57.096103454695
496000000,73.3618758403477,-58.0060921333079
498000000,77.1688078726813,-59.0740522989357
500000000,80.8404293806109,-59.9398231876894
502000000,84.3749601223732,-60.0694415066447
504000000,87.7717877567932,-60.2883027878503
506000000,91.030126963226,-61.3392039865058
508000000,94.1483157824578,-61.2677369543322
510000000,97.1259259032935,-61.624019973531
512000000,99.9622804116961,-62.0425117351405
514000000,102.656614674828,-62.0140657525601
516000000,105.208615128895,-62.5302660216732
518000000,107.617560587543,-62.3819723799175
520000000,109.88326587484,-62.9437361400576
522000000,112.005024444132,-62.6947095544566
524000000,113.982852063755,-63.0877707283666
526000000,115.816389697503,-62.7045072059359
528000000,117.506373543837,-61.9171370613441
530000000,119.054875305383,-60.0261763706283
532000000,120.467980089917,-52.4466143730273
534000000,121.761415825848,-43.4802027639977
536000000,122.955080896894,-34.8315644410253
538000000,124.068426897283,-27.4683747409048
540000000,125.118061690038,-22.0904881387099
542000000,126.116497603946,-18.2080240858597
544000000,127.072789289195,-15.4107481410856
546000000,127.993685620097,-12.8138043359585
548000000,128.885101771378,-10.512964288274
550000000,129.752280747207,-8.58711546446546
552000000,130.599678554506,-6.92555196442729
554000000,131.431136831421,-5.44026963878894
556000000,132.250056757816,-4.13869438370065
558000000,133.059470966358,-2.89086397195713
560000000,133.86224659727,-1.67760532263511
562000000,134.661168739517,-0.487124469442078
564000000,135.458964235056,0.676549013047516
566000000,136.258321722409,1.8702134270125
568000000,137.061971935576,3.08092717846308
570000000,137.872697743113,4.32994060098038
572000000,138.693380550839,5.66667595848486
574000000,139.527106206307,7.14945110591971
576000000,140.377297617211,8.84276654180694
578000000,141.247875007309,10.8498514573061
580000000,142.143436567435,13.1662318069055
582000000,143.069261277002,15.7139612819921
584000000,144.031269572282,18.7063289451019
586000000,145.036531745884,22.6991115821756
588000000,146.094377291934,28.1601718804967
590000000,147.217514558892,35.5935265176716
592000000,148.422918808876,44.8401799686928
594000000,149.731227800384,54.4497369354932
596000000,151.1634251232,61.6997652109485
598000000,152.734894181445,63.3637529465005
600000000,154.45103032969,63.5827789727582
602000000,156.312894157871,63.8193050882914
604000000,158.320785223582,63.4384145468614
606000000,160.474336092924,63.7635108988234
608000000,162.773640317469,63.0889334786729
610000000,165.217886195497,63.3371166691976
612000000,167.806989853455,62.7993808815343
614000000,170.540183666197,62.6925029067995
616000000,173.417005962546,62.4490982802298
618000000,176.436844155544,61.925845856606
620000000,179.598828971712,61.9865075281479
622000000,182.902563140694,61.2270619052571
624000000,186.346678821623,60.6231837124954
626000000,189.929914240283,60.4948249352371
628000000,193.651628841534,59.9351687942489
630000000,197.510422513139,58.6366668790836
632000000,201.503648579104,57.4613491258101
634000000,205.628424372297,55.9143171526041
636000000,209.880936987052,53.2955991054554
638000000,214.254746305383,48.4573138106165
640000000,218.737774513186,38.8095296496743
642000000,223.302787875501,10.9412001878736
644000000,227.891926043751,-19.4157361535065
646000000,232.439545280643,-41.9745636906131
648000000,236.896720245279,-49.4685601482281
650000000,241.241808227842,-53.5942285880654
652000000,245.46478400073,-55.8435428560066
654000000,249.56013165528,-57.1612324551657
656000000,253.524645075103,-58.0347528722696
658000000,257.356106084202,-59.0301527831775
660000000,261.052301238217,-59.9698165053721
662000000,264.611353577314,-60.1296310611962
664000000,268.032576765855,-60.3475316118286
666000000,271.31517785846,-61.3920410098894
668000000,274.457496210897,-61.3436592941994
670000000,277.459168484675,-61.4438947094413
672000000,280.319807795209,-62.1041962322397
674000000,283.038380927296,-62.0677058073421
676000000,285.614486163294,-62.60506030957
678000000,288.047328285383,-62.5740081094491
680000000,290.33661653245,-62.9220732203192
682000000,292.481976926511,-62.5399370542712
684000000,294.48367169826,-63.0338982549646
686000000,296.341251062612,-62.61772421218
688000000.000001,298.055373384574,-62.0648636271972
690000000.000001,299.628790639211,-57.4878261412515
692000000.000001,301.072188435663,-48.3739773533636
694000000.000001,302.404927568441,-38.7199684939975
696000000.000001,303.648518766739,-30.1348953710887
698000000.000001,304.822322846644,-23.4426987381125
700000000.000001,305.941610641481,-18.81761023632
702000000.000001,307.017247783446,-15.5640023045846
704000000.000001,308.057090388498,-12.6362590532083
706000000.000001,309.067830763086,-10.0804226672977
708000000.000001,310.055297048068,-7.97347438542857
710000000.000001,311.024380276084,-6.15241038726699
712000000.000001,311.979278773097,-4.55242299056279
714000000.000001,312.923687431892,-3.10022988511073
716000000.000001,313.86097777293,-1.68236978141683
718000000.000001,314.79440101325,-0.294336992109078
720000000.000001,315.727141375861,1.07194808738543
722000000.000001,316.662351174347,2.47151264468615
724000000.000001,317.603232326206,3.88956974355471
726000000.000001,318.553069656129,5.4174277251477
728000000.000001,319.515387739081,7.11525437630395
730000000.000001,320.494113415087,9.07653293915004
732000000.000001,321.493795598239,11.4426212805719
734000000.000001,322.519863044249,14.2294385668914
736000000.000001,323.578622711415,17.2276592984808
738000000.000001,324.677213987683,21.1388330193657
740000000.000001,325.824837002568,26.5818001482743
742000000.000001,327.034250667883,34.3015109330961
744000000.000001,328.323056493956,44.0603469402804
746000000.000001,329.71304417922,54.3505892342297
748000000.000001,331.226542956623,61.8885792077199
750000000.000001,332.87958967853,63.43075833093
752000000.000001,334.677508076716,63.6615490622088
754000000.000001,336.621252681148,63.6951606225499
756000000.000001,338.710887521238,63.497552256525
758000000.000001,340.946201360023,63.7013570914007
760000000.000001,343.327236942663,63.1956526788082
762000000.000001,345.853292179911,63.1766001449799
764000000.000001,348.524043269202,62.9108015608044
766000000.000001,351.338891438529,62.4254669804912
768000000.000001,354.296995951925,62.4315622768125
770000000.000001,357.397889454126,61.6689824474908
772000000.000001,0.6403608818948,61.5426503273265
774000000.000001,4.02380777064328,61.2333100354833
776000000.000001,7.54744480049235,60.541040686946
778000000.000001,11.2098579170011,59.9174725033585
780000000.000001,15.0096390859053,59.4177895022518
782000000.000001,18.9454392080486,58.5081563585685
784000000.000001,23.015171319963,57.1827143514049
786000000.000001,27.215675219623,55.1207259681926
788000000.000001,31.542034181711,51.8221647260803
790000000.000001,35.9861010138213,45.7490982374254
792000000.000001,40.5313792725396,30.1523375668021
794000000.000001,45.1398732163433,-0.86017195815592
796000000.000001,49.7468383359068,-30.7141022352742
798000000.000001,54.2891234804777,-45.6151976602758
800000000.000001,58.7303600070201,-51.3697705011345
802000000.000001,63.0548380996903,-54.578585417557
804000000.000001,67.2547106508093,-56.532432772696
806000000.000001,71.3252371561348,-57.9188395214867
808000000.000001,75.2632428322429,-58.7309287395664
810000000.000001,79.0667290745616,-59.3284996502791
812000000.000001,82.7342791187494,-59.8352071647397
814000000.000001,86.2645653867229,-60.6863974896087
816000000.000001,89.656075436385,-60.7344928264645
818000000.000001,92.9082665808674,-61.1116720540367
820000000.000001,96.0203041668544,-61.7399770759534
822000000.000001,98.9910594771658,-61.8045524307003
824000000.000001,101.820057089623,-62.1625983429919
826000000.000001,104.506651592655,-62.3555228782232
828000000.000001,107.050356239293,-62.5000794105894
830000000.000001,109.450725325152,-62.8957800939125
832000000.000001,111.707150077638,-62.7621837597627
834000000.000001,113.81955989304,-63.0857084918398
836000000.000001,115.787654449791,-62.7114459230729
838000000.000001,117.612158172058,-61.9884334291316
840000000.000001,119.295439444253,-59.0543300829797
842000000.000001,120.845751258658,-49.9074726938553
844000000.000001,122.282114203167,-39.6332229345203
846000000.000001,123.62729550986,-30.2726051536505
848000000.000001,124.902274697245,-23.0650750216175
850000000.000001,126.123503351828,-18.1856605761394
852000000.000001,127.302477290031,-14.8148714700807
854000000.000001,128.447442215984,-11.5902394132697
856000000.000001,129.565609700569,-8.9797083232845
858000000.000001,130.663029719683,-6.80766487974938
860000000.000001,131.744737831589,-4.92330903950087
862000000.000001,132.815075066007,-3.26798661650587
864000000.000001,133.877906794318,-1.65411352892339
866000000.000001,134.936931141626,-0.0832594278102197
868000000.000001,135.99575932957,1.47360722864328
870000000.000001,137.057981655896,3.07466401351504
872000000.000001,138.127271418835,4.73024250791248
874000000.000001,139.207467597629,6.55729589215609
876000000.000001,140.302806949058,8.685307175491
878000000.000001,141.418222386351,11.2605452912071
880000000.000001,142.559640977586,14.3486094898469
882000000.000001,143.7340563845,17.730478189469
884000000.000001,144.949565770453,22.3132632961399
886000000.000001,146.216989417627,28.927686684277
888000000.000001,147.551649155091,37.9996627287065
890000000.000001,148.974139188871,49.012840456178
892000000.000001,150.508613967216,59.1243511476087
894000000.000001,152.176293760002,63.2196672771602
896000000.000001,153.987387715759,63.454380418699
898000000.000001,155.94397657715,63.8675832762804
900000000.000001,158.046600327084,63.3937306571219
902000000.000001,160.294838702515,63.7756921914788
904000000.000001,162.688824083974,63.0682700904514
906000000.000001,165.227723483259,63.3352389542363
908000000.000001,167.911476862565,62.8176069900173
910000000.000001,170.739324004766,62.6309221991012
912000000.000001,173.710715328724,62.4564932771883
914000000.000001,176.825072329455,61.8263712451644
916000000.000001,180.081361200389,61.814789026411
918000000.000001,183.479147170062,61.3530109000784
920000000.000001,187.017434694955,60.6053787914539
922000000.000001,190.694721215471,60.1239935189795
924000000.000001,194.509821395731,59.6939646439982
926000000.000001,198.461475704052,58.5980191854093
928000000.000001,202.54735442714,57.3126547536042
930000000.000001,206.764324600632,55.3479764109135
932000000.000001,211.107689825076,52.1969092063037
934000000.000001,215.56967886512,46.4208097860769
936000000.000001,220.134903528162,32.3900806509956
938000000.000001,224.767870941251,1.36897251227492
940000000.000001,229.40430817309,-28.7820064569657
942000000.000001,233.98004973548,-45.1418377214398
944000000.000001,238.456295389447,-51.1303217947354
946000000.000001,242.816361912884,-54.4931275773459
948000000.000001,247.052058414653,-56.4971232293601
950000000.000001,251.158512707591,-57.8736910013917
952000000.000001,255.132550056829,-58.6748607153695
954000000.000001,258.972185590257,-59.2899971173854
956000000.000001,262.675969798287,-59.8230890234877
958000000.000001,266.242517609086,-60.7016945783172
960000000.000001,269.670268286262,-60.7401787691029
962000000.000001,272.958675766331,-61.1372273129096
964000000.000001,276.106882788993,-61.7548511622765
966000000.000001,279.113763093545,-61.8358508470955
968000000.000001,281.978843422598,-62.133213203579
970000000.000001,284.701534040994,-62.4066871287119
972000000.000001,287.281298607166,-62.4195680087748
974000000.000001,289.717821243182,-62.9215370568107
976000000.000001,292.010418281037,-62.6906186358787
978000000.000001,294.159104469512,-63.0737110519069
980000000.000001,296.163551698224,-62.631250786355
982000000.000001,298.024501995073,-62.0753749276935
984000000.000001,299.744953884613,-56.8912197078877
986000000.000001,301.33699117394,-46.548383441015
988000000.000001,302.822512723668,-35.7728007117871
990000000.000001,304.225454502842,-26.5537474639234
992000000.000001,305.566432840523,-20.2321199221628
994000000.000001,306.86025070537,-15.9836020084487
996000000.000001,308.117156545938,-12.4689256320399
998000000.000001,309.345294802087,-9.45405535700956
1000000000,310.551545245358,-7.01701305555219
